scorer,,,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He
bodyparts,,,Nose,Nose,Head,Head,Necktop,Necktop,Shoulder,Shoulder,SpineFront,SpineFront,SpineBack,SpineBack,TailBase,TailBase,BottomBack,BottomBack,BottomFront,BottomFront,NeckBot,NeckBot,LeftFrontLeg,LeftFrontLeg,LeftFrontHoof,LeftFrontHoof,RightFrontLeg,RightFrontLeg,RightFrontHoof,RightFrontHoof,LeftBackLeg,LeftBackLeg,LeftBackHoof,LeftBackHoof,RightBackHoof,RightBackHoof,RightBackLeg,RightBackLeg,UnderBelly,UnderBelly
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img038.png,777.6411949513215,444.0245218916105,735.9074013187935,370.4935521581091,676.2876961294683,376.4555226770416,622.6299614590753,354.5949641076222,539.1623741940198,348.6329935886897,433.8342283595448,350.6203170950006,340.43002356293505,372.48087566442,380.1764936891519,483.7709920178274,644.4905200284946,479.7963450052057,708.0848722304418,436.0752278663671,642.5031965221838,523.5174621440444,660.3891080789814,579.1625203207482,557.0482857508174,519.5428151314227,553.0736387381957,593.073784864924,,,,,,,,,,
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img041.png,791.5524594954973,449.98649241054295,747.8313423566588,372.48087566442,696.1609311925768,378.44284618335246,642.5031965221838,358.569611120244,561.022932763439,342.6710230697572,427.8722578406123,350.6203170950006,356.3286116134218,384.40481670228496,386.1384642080845,483.7709920178274,648.4651670411164,465.8850804610298,702.1229017115093,424.151286828502,648.4651670411164,511.5935211061793,656.4144610663598,579.1625203207482,564.9975797760608,511.5935211061793,545.1243447129523,583.1371673333698,,,,,,,,,,
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img043.png,791.5524594954973,446.0118453979213,759.7552833945238,364.53158163917647,696.1609311925768,370.4935521581091,648.4651670411164,352.60764060131146,566.9849032823716,340.68369956344634,449.7328164100316,344.658346576068,362.2905821323543,380.4301696896633,380.1764936891519,479.7963450052057,640.515873015873,481.78366851151657,708.0848722304418,424.151286828502,646.4778435348055,523.5174621440444,662.3764315852923,583.1371673333698,570.9595502949933,527.4921091566661,555.0609622445065,589.0991378523024,392.10043472701705,519.5428151314227,425.8849343343014,575.1878733081264,435.82155186585567,515.5681681188009,483.517316017316,567.238579282883,,
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img044.png,793.5397830018082,449.98649241054295,767.7045774197672,368.5062286517982,684.2369901547115,372.48087566442,642.5031965221838,346.64567008237884,555.0609622445065,336.7090525508246,411.9736697901256,354.5949641076222,350.3666410944892,396.3287577401501,398.0624052459496,495.69493305569256,636.5412260032513,465.8850804610298,710.0721957367525,418.1893163095695,644.4905200284946,507.6188740935576,650.4524905474271,559.2892852576397,572.9468738013042,509.6061975998685,584.8708148391693,567.238579282883,404.02437576488217,531.4667561692878,429.8595813469232,577.1751968144373,445.7581693974099,507.6188740935576,483.517316017316,571.2132262955048,,
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img050.png,825.3369591027817,446.0118453979213,797.51443001443,358.569611120244,753.7933128755913,358.569611120244,700.1355782051983,346.64567008237884,598.7820793833451,338.69637605713547,495.441257055181,344.658346576068,382.1638171954628,388.3794637149067,433.8342283595448,467.8724039673407,680.26234314209,471.8470509799623,761.7426069008347,426.1386103348128,,,,,,,,,417.9356403090581,519.5428151314227,425.8849343343014,583.1371673333698,487.49196302993766,527.4921091566661,531.2130801687764,589.0991378523024,,
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img058.png,873.032723254242,446.0118453979213,833.2862531280252,370.4935521581091,777.6411949513215,372.48087566442,718.021489761996,350.6203170950006,616.6679909401428,344.658346576068,539.1623741940198,344.658346576068,435.82155186585567,352.60764060131146,443.77084589109904,465.8850804610298,735.9074013187935,465.8850804610298,803.4764005333625,430.11325734743446,,,,,,,,,483.517316017316,531.4667561692878,527.2384331561547,581.149843827059,435.82155186585567,517.5554916251118,427.8722578406123,587.1118143459915,585.620956895092,496.2217450260085
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img060.png,877.0073702668637,444.0245218916105,841.2355471532685,362.5442581328657,787.5778124828757,358.569611120244,731.932754306172,348.6329935886897,646.4778435348055,350.6203170950006,533.2004036750872,348.6329935886897,445.7581693974099,352.60764060131146,455.69478692896416,481.78366851151657,737.8947248251045,469.85972747365145,817.3876650775385,408.2526987780152,741.8693718377262,519.5428151314227,783.603165470254,589.0991378523024,,,,,,,,,489.4792865362485,537.4287266882203,525.2511096498438,581.149843827059,595.1395898023757,494.9961935146936
labeled-data,cam21_2019-09-02_06-45-25_78421_78589,img067.png,910.7918698741482,436.0752278663671,871.0453997479312,364.53158163917647,813.4130180649167,368.5062286517982,757.767959888213,352.60764060131146,686.2243136610225,342.6710230697572,553.0736387381957,348.6329935886897,481.5299925110052,356.5822876139331,489.4792865362485,446.0118453979213,773.6665479386998,459.9231099420972,843.2228706595795,428.1259338411237,743.856695344037,525.5047856503552,777.6411949513215,581.149843827059,,,,,501.40322757411366,529.4794326629769,533.2004036750872,591.0864613586133,,,,,640.1466458566798,495.4433147265344
