100, 0.07294, 0.005
200, 0.02415, 0.005
300, 0.02394, 0.005
400, 0.02258, 0.005
500, 0.02263, 0.005
600, 0.02256, 0.005
700, 0.02195, 0.005
800, 0.02153, 0.005
900, 0.01916, 0.005
1000, 0.02017, 0.005
1100, 0.01900, 0.005
1200, 0.01950, 0.005
1300, 0.01931, 0.005
1400, 0.01865, 0.005
1500, 0.01840, 0.005
1600, 0.01590, 0.005
1700, 0.01827, 0.005
1800, 0.01707, 0.005
1900, 0.01726, 0.005
2000, 0.01659, 0.005
2100, 0.01753, 0.005
2200, 0.01519, 0.005
2300, 0.01517, 0.005
2400, 0.01602, 0.005
2500, 0.01517, 0.005
2600, 0.01603, 0.005
2700, 0.01498, 0.005
2800, 0.01460, 0.005
2900, 0.01506, 0.005
3000, 0.01443, 0.005
3100, 0.01527, 0.005
3200, 0.01351, 0.005
3300, 0.01320, 0.005
3400, 0.01420, 0.005
3500, 0.01396, 0.005
3600, 0.01381, 0.005
3700, 0.01314, 0.005
3800, 0.01349, 0.005
3900, 0.01294, 0.005
4000, 0.01339, 0.005
4100, 0.01364, 0.005
4200, 0.01296, 0.005
4300, 0.01293, 0.005
4400, 0.01248, 0.005
4500, 0.01209, 0.005
4600, 0.01315, 0.005
4700, 0.01203, 0.005
4800, 0.01274, 0.005
4900, 0.01271, 0.005
5000, 0.01136, 0.005
5100, 0.01248, 0.005
5200, 0.01144, 0.005
5300, 0.01233, 0.005
5400, 0.01170, 0.005
5500, 0.01271, 0.005
5600, 0.01155, 0.005
5700, 0.01147, 0.005
5800, 0.01163, 0.005
5900, 0.01032, 0.005
6000, 0.01129, 0.005
6100, 0.01211, 0.005
6200, 0.01222, 0.005
6300, 0.01087, 0.005
6400, 0.01147, 0.005
6500, 0.01099, 0.005
6600, 0.01052, 0.005
6700, 0.01087, 0.005
6800, 0.01138, 0.005
6900, 0.01088, 0.005
7000, 0.01059, 0.005
7100, 0.01158, 0.005
7200, 0.01093, 0.005
7300, 0.01010, 0.005
7400, 0.01099, 0.005
7500, 0.01104, 0.005
7600, 0.01077, 0.005
7700, 0.01013, 0.005
7800, 0.01136, 0.005
7900, 0.01110, 0.005
8000, 0.00971, 0.005
8100, 0.01024, 0.005
8200, 0.01128, 0.005
8300, 0.01095, 0.005
8400, 0.01008, 0.005
8500, 0.01017, 0.005
8600, 0.00994, 0.005
8700, 0.00946, 0.005
8800, 0.01027, 0.005
8900, 0.00974, 0.005
9000, 0.01011, 0.005
9100, 0.01036, 0.005
9200, 0.00927, 0.005
9300, 0.00952, 0.005
9400, 0.00945, 0.005
9500, 0.00933, 0.005
9600, 0.00922, 0.005
9700, 0.00943, 0.005
9800, 0.00967, 0.005
9900, 0.00966, 0.005
10000, 0.00875, 0.005
10100, 0.01364, 0.02
10200, 0.01266, 0.02
10300, 0.01111, 0.02
10400, 0.01127, 0.02
10500, 0.01197, 0.02
10600, 0.01083, 0.02
10700, 0.01099, 0.02
10800, 0.01024, 0.02
10900, 0.01033, 0.02
11000, 0.01057, 0.02
11100, 0.01089, 0.02
11200, 0.01072, 0.02
