scorer,,,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He
bodyparts,,,Nose,Nose,Head,Head,Necktop,Necktop,Shoulder,Shoulder,SpineFront,SpineFront,SpineBack,SpineBack,TailBase,TailBase,BottomBack,BottomBack,BottomFront,BottomFront,NeckBot,NeckBot,LeftFrontLeg,LeftFrontLeg,LeftFrontHoof,LeftFrontHoof,RightFrontLeg,RightFrontLeg,RightFrontHoof,RightFrontHoof,LeftBackLeg,LeftBackLeg,LeftBackHoof,LeftBackHoof,RightBackHoof,RightBackHoof,RightBackLeg,RightBackLeg,UnderBelly,UnderBelly
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img037.png,1026.0566332401775,428.1259338411237,996.2467806455147,344.65834657606797,938.6143989625,356.5822876139331,884.9566642921072,336.7090525508246,799.5017535207407,326.77243501927035,694.1736076862658,338.69637605713547,582.8834913328584,368.5062286517982,614.6806674338319,479.7963450052057,886.943987798418,475.82169799258406,964.449604544541,420.1766398158803,847.197517672201,523.5174621440444,853.1594881911337,579.1625203207482,884.9566642921072,529.4794326629769,910.7918698741482,583.1371673333698,,,,,606.7313734085885,517.5554916251118,604.7440499022777,577.1751968144373,744.876118207757,498.27846615755686
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img040.png,1043.942544796975,430.11325734743446,1014.1326922023122,354.5949641076222,962.4622810382302,350.6203170950006,908.8045463678372,334.72172904451384,831.2989296217143,328.7597585255812,727.9581072935503,336.7090525508246,596.7947558770343,376.4555226770416,626.604608471697,487.74563903044907,918.7411638993915,457.93578643578644,972.3988985697845,428.1259338411237,855.1468116974445,525.5047856503552,853.1594881911337,579.1625203207482,928.6777814309457,525.5047856503552,950.5383400003652,567.238579282883,,,,,614.6806674338319,535.4414031819094,610.7060204212103,591.0864613586133,,
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img043.png,1057.853809341151,440.0498748789887,1028.0439567464882,352.60764060131146,978.360869088717,356.5822876139331,928.6777814309457,338.69637605713547,849.184841178512,332.73440553820296,725.9707837872395,342.6710230697572,614.6806674338319,372.48087566441995,650.4524905474271,481.78366851151657,946.5636929877435,463.89775695471894,988.2974866202712,426.1386103348128,859.1214587100662,523.5174621440444,859.1214587100662,573.2005498018156,954.5129870129867,515.5681681188009,978.360869088717,569.2259027891939,,,,,638.5285495095621,531.4667561692878,630.5792554843188,583.1371673333698,785.5281037552214,500.6697594250548
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img044.png,1061.8284563537727,434.0879043600562,1030.031280252799,356.5822876139331,984.3228396076495,360.55693462655483,924.7031344183242,344.65834657606797,825.3369591027817,334.72172904451384,720.0088132683068,344.65834657606797,630.5792554843188,364.53158163917647,648.4651670411164,481.78366851151657,956.5003105192977,459.9231099420972,1000.2214276581362,424.15128682850195,859.1214587100662,523.5174621440444,855.1468116974445,571.2132262955048,960.4749575319195,513.5808446124902,990.284810126582,569.2259027891939,,,,,,,,,787.9888306280014,500.2695790421343
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img046.png,1073.7523973916377,432.1005808537453,1043.942544796975,356.5822876139331,992.272133632893,358.56961112024396,946.5636929877435,342.6710230697572,871.0453997479312,334.72172904451384,755.780636381902,336.7090525508246,648.4651670411164,370.4935521581091,672.3130491168465,479.7963450052057,958.4876340256085,465.8850804610298,1016.1200157086232,428.1259338411237,861.108782216377,527.4921091566661,853.1594881911337,577.1751968144373,960.4749575319195,509.60619759986844,986.3101631139605,573.2005498018156,,,,,,,,,805.4121204417364,502.4139839422863
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img047.png,1077.7270444042595,430.11325734743446,1047.9171918095967,352.60764060131146,1000.2214276581362,360.55693462655483,948.5510164940542,340.68369956344634,871.0453997479312,336.7090525508246,755.780636381902,342.6710230697572,650.4524905474271,358.56961112024396,676.2876961294683,487.74563903044907,972.3988985697845,455.94846292947557,1024.0693097338665,422.1639633221911,867.0707527353095,523.5174621440444,857.1341352037552,573.2005498018156,960.4749575319195,523.5174621440444,990.284810126582,577.1751968144373,,,,,,,,,817.2063473925724,500.2695790421343
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img048.png,1083.689014923192,424.15128682850195,1049.9045153159075,356.5822876139331,998.2341041518255,358.56961112024396,952.525663506676,340.68369956344634,878.9946937731747,336.7090525508246,779.6285184576323,338.69637605713547,656.4144610663598,364.53158163917647,686.2243136610225,471.8470509799623,976.3735455824062,459.9231099420972,1026.0566332401775,424.15128682850195,871.0453997479312,517.5554916251118,857.1341352037552,571.2132262955048,962.4622810382302,517.5554916251118,988.2974866202712,577.1751968144373,,,,,,,,,816.2190338946074,499.54374281747056
labeled-data,cam21_2019-09-05_06-53-26_81321_81469,img050.png,1093.6256324547462,426.1386103348128,1067.7904268727052,354.5949641076222,1016.1200157086232,352.60764060131146,960.4749575319195,340.68369956344634,875.020046760553,330.7470820318921,765.7172539134563,338.69637605713547,660.3891080789814,360.55693462655483,700.1355782051983,477.8090214988948,990.284810126582,453.9611394231647,1030.031280252799,422.1639633221911,882.9693407857962,527.4921091566661,861.108782216377,575.1878733081264,974.3862220760952,517.5554916251118,984.3228396076495,571.2132262955048,,,,,,,,,829.9907879750137,498.01354791964764
