scorer,,,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He,He
bodyparts,,,Nose,Nose,Head,Head,Necktop,Necktop,Shoulder,Shoulder,SpineFront,SpineFront,SpineBack,SpineBack,TailBase,TailBase,BottomBack,BottomBack,BottomFront,BottomFront,NeckBot,NeckBot,LeftFrontLeg,LeftFrontLeg,LeftFrontHoof,LeftFrontHoof,RightFrontLeg,RightFrontLeg,RightFrontHoof,RightFrontHoof,LeftBackLeg,LeftBackLeg,LeftBackHoof,LeftBackHoof,RightBackHoof,RightBackHoof,RightBackLeg,RightBackLeg,UnderBelly,UnderBelly
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GH060017_12790_13069,img062.png,558.2990970654629,208.68207674943568,552.9898419864561,147.62564334085783,514.497742663657,140.98907449209935,479.98758465011304,125.06130925507898,409.63995485327325,109.13354401805873,314.0733634311514,107.80623024830709,243.72573363431164,125.06130925507898,,,470.6963882618511,225.9371557562077,511.84311512415366,198.0635665914221,409.63995485327325,265.75656884875843,405.6580135440182,305.57598194130924,456.0959367945825,257.7926862302483,470.6963882618511,298.93941309255075,,,,,,,,,366.7844203080357,218.9364413647968
labeled-data,GH060017_12790_13069,img076.png,565.3517618469016,184.04372417982972,575.5541760722349,122.4066817155757,543.6986455981943,130.37056433408577,502.55191873589183,110.46085778781037,449.45936794582406,102.4969751693003,360.5293453724606,101.16966139954854,288.8544018058692,131.69787810383752,306.0030376670716,219.40945929526117,512.3031591737545,217.4446962332927,533.915552855407,187.97325030376658,473.00789793438634,256.7399574726609,476.9374240583232,307.8237970838395,518.1974483596598,254.7751944106925,533.915552855407,297.99998177399743,,,,,,,,,432.17221297869344,218.9710805890701
labeled-data,GH060017_12790_13069,img080.png,579.5361173814899,179.48117381489845,587.5000000000001,126.38862302483074,550.3352144469527,130.37056433408577,522.4616252821671,114.44279909706552,465.3871331828444,105.1516027088037,380.439051918736,103.82428893905194,300.8002257336344,118.42474040632055,,,525.1162528216705,211.33670428893907,552.9898419864561,183.4631151241535,474.67832957110625,263.10194130925504,476.0056433408579,312.21255079006767,529.0981941309257,253.81074492099322,546.3532731376977,297.61209932279905,,,,,,,,,430.5382559376632,218.9710805890701
labeled-data,GH060017_12790_13069,img092.png,599.4458239277653,171.51729119638827,602.1004514672687,123.73399548532734,576.8814898419865,118.42474040632055,545.0259593679459,105.1516027088037,483.96952595936807,102.4969751693003,403.0033860045148,109.13354401805873,333.9830699774268,131.69787810383752,363.183972911964,210.00939051918738,552.9898419864561,198.0635665914221,571.5722347629797,175.49923250564336,526.4435665914223,251.15611738148982,490.6060948081265,277.7023927765237,526.4435665914223,251.15611738148982,538.3893905191875,289.6482167042889,,,,,420.25846501128683,256.4653724604966,457.42325056433424,306.90329571106093,468.1192678813585,214.47769872623698
labeled-data,GH060017_12790_13069,img099.png,610.0643340857789,163.55340857787814,608.7370203160272,114.44279909706552,584.8453724604967,109.13354401805873,549.0079006772011,107.80623024830709,505.2065462753951,105.1516027088037,424.24040632054187,111.78817155756212,361.8566591422124,126.38862302483074,379.1117381489844,202.0455079006772,567.5902934537247,190.09968397291198,584.8453724604967,168.86266365688488,529.0981941309257,247.17417607223473,535.7347629796841,285.66627539503384,576.8814898419865,229.91909706546272,568.9176072234765,273.7204514672686,371.1478555304742,248.50148984198643,373.8024830699776,300.26672686230245,426.89503386004526,256.4653724604966,460.07787810383763,306.90329571106093,478.33149938779746,214.88618798649455
labeled-data,GH060017_12790_13069,img103.png,623.3374717832958,163.55340857787814,623.3374717832958,105.1516027088037,591.4819413092551,113.11548532731376,568.9176072234765,102.4969751693003,506.53386004514687,102.4969751693003,434.85891647855544,109.13354401805873,381.7663656884878,127.71593679458238,388.4029345372462,211.33670428893907,576.8814898419865,184.7904288939052,602.1004514672687,158.24415349887136,531.7528216704291,240.5376072234763,533.0801354401807,281.68433408577874,595.4638826185103,228.59178329571108,603.4277652370205,256.4653724604966,371.1478555304742,255.1380586907449,371.1478555304742,305.57598194130924,434.85891647855544,257.7926862302483,460.07787810383763,306.90329571106093,487.31826311346373,214.06920946597944
labeled-data,GH060017_12790_13069,img111.png,655.1930022573365,158.24415349887136,637.9379232505645,106.47891647855533,611.3916478555306,115.77011286681716,587.5000000000001,102.4969751693003,535.7347629796841,102.4969751693003,456.0959367945825,107.80623024830709,395.03950338600464,130.37056433408577,417.60383747178344,199.3908803611738,600.7731376975171,190.09968397291198,627.3194130925509,163.55340857787814,539.7167042889391,241.864920993228,535.7347629796841,288.32090293453723,602.1004514672687,233.9010383747178,614.046275395034,271.0658239277652,399.0214446952598,248.50148984198643,400.34875846501143,296.28478555304736,436.1862302483071,255.1380586907449,461.4051918735893,310.88523702031597,511.01064020840204,215.29467724675212
labeled-data,GH060017_12790_13069,img129.png,704.3036117381491,158.24415349887136,688.3758465011288,106.47891647855533,664.4841986455983,111.78817155756212,633.9559819413093,94.53309255079012,576.8814898419865,98.51503386004515,513.1704288939053,107.80623024830709,452.11399548532745,131.69787810383752,477.33295711060964,199.3908803611738,636.6106094808127,176.82654627539506,663.1568848758466,154.26221218961626,,,,,,,,,503.8792325056435,248.50148984198643,530.4255079006773,284.33896162528214,460.07787810383763,249.82880361173812,461.4051918735893,310.88523702031597,,
